Date,Open,High,Low,Close,Adj Close,Volume,Stock,ATR_14,EMA_5,Distance_to_EMA_5,EMA_9,Distance_to_EMA_9,EMA_18,Distance_to_EMA_18,EMA_21,Distance_to_EMA_21,EMA_40,Distance_to_EMA_40,EMA_50,Distance_to_EMA_50,EMA_100,Distance_to_EMA_100,Volume_20D_MA,Above_EMA_5,Streak_Above_5,Streak_Below_5,Above_EMA_9,Streak_Above_9,Streak_Below_9,Above_EMA_18,Streak_Above_18,Streak_Below_18,Above_EMA_21,Streak_Above_21,Streak_Below_21,Above_EMA_40,Streak_Above_40,Streak_Below_40,Above_EMA_50,Streak_Above_50,Streak_Below_50,Above_EMA_100,Streak_Above_100,Streak_Below_100,Year,Smooth_Distance_to_EMA_5,Smooth_Distance_to_EMA_9,Smooth_Distance_to_EMA_18,Smooth_Distance_to_EMA_21,Smooth_Distance_to_EMA_40,Smooth_Distance_to_EMA_50,Smooth_Distance_to_EMA_100,EMA5_Rolling_Mean,EMA5_Rolling_Std,Spike,Days_Between_Spikes,Next_Week_Perf,Two_Weeks_Perf,Next_Month_Perf,Three_Months_Perf,Volume_20D_MA_Spike,Volume_Above_20D_MA,Next_Week_Perf_ATR,Next_Week_Perf_Volume_20D_MA,Two_Weeks_Perf_ATR,Two_Weeks_Perf_Volume_20D_MA,Next_Month_Perf_ATR,Next_Month_Perf_Volume_20D_MA,Three_Months_Perf_ATR,Three_Months_Perf_Volume_20D_MA
2022-04-22,436.9100036621094,438.0799865722656,425.44000244140625,426.0400085449219,410.37518310546875,132471800,SPY,7.4692840576171875,436.18899413546313,10.148985590541258,439.15225125911604,13.112242714194167,441.8025955214456,15.762586976523721,442.0755726593383,16.035564114416445,442.8558212120803,16.81581266715841,443.4227192145211,17.38271066959925,445.46805313459595,19.428044589674073,84686130.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,9,2022,4.356449909960343,5.96660924920748,8.197719915790488,8.799918086027244,11.091241473168953,11.5465512194588,11.255843550870441,3.6690471980930597,2.3905032936226775,True,147.0,-3.2954671540997986,-3.4503830420145327,-6.83503768029736,-7.151910761801225,84686130.0,Yes,8.040714808872767,88418773.0,8.953002929687498,93650493.0,10.488234020414808,107002872.61904761,9.638912978161134,100270106.39344262
2022-04-26,425.8299865722656,426.0400085449219,416.07000732421875,416.1000061035156,400.80072021484375,103996300,SPY,8.157143729073661,427.78622382040555,11.686217716889928,432.8390435890374,16.73903748552175,437.8451265087607,21.745120405245075,438.593036617593,22.49303051407736,440.88500019380194,24.784994090286318,441.7893619429662,25.68935583945057,444.55735437101055,28.457348267494922,88586775.0,False,0,4,False,0,4,False,0,4,False,0,4,False,0,4,False,0,4,False,0,11,2022,4.39604945690612,5.943910327473656,8.083911589608947,8.666858219911441,10.934652024489864,11.422892168141054,11.387032637799784,3.998143882454568,2.9778447154287018,True,4.0,0.06729122210760508,-4.087961912068158,-4.501324371927202,-3.619321638473417,88586775.0,Yes,8.779574148995536,91946642.0,9.727718026297433,98643966.0,10.879256211317982,110919339.77272727,9.625201080107855,99950766.72131148
2022-06-13,379.8500061035156,381.80999755859375,373.29998779296875,375.0,361.2118225097656,170004900,SPY,9.277858189174108,393.23369278231314,18.233692782313142,398.914132557607,23.91413255760699,402.9218352267648,27.921835226764813,403.9495856759379,28.949585675937897,410.6911877267584,35.691187726758415,413.944615348508,38.94461534850802,425.16473889905694,50.16473889905694,91993485.0,False,0,4,False,0,3,False,0,3,False,0,3,False,0,4,False,0,37,False,0,44,2022,5.077973096167158,7.34639112545359,10.327816783297497,10.930674287945784,13.422382069675978,14.600330072886937,18.877407470388537,5.12391465985416,4.6883217752654165,True,48.0,0.018668619791666667,1.5066650390625,0.7760009765625,4.826668294270833,91993485.0,Yes,9.42442888532366,94750182.0,9.57103232731895,94605151.66666667,9.161035919189452,94023512.5,7.4295505224834395,77107654.83870968
2022-11-10,388.04998779296875,395.0400085449219,385.6400146484375,394.69000244140625,383.38861083984375,141455800,SPY,8.334997994559151,383.32603955970797,11.363962881698285,381.2746622645924,13.415340176813856,378.7901792119392,15.899823229467074,378.41043072429835,16.2795717171079,379.43723952538426,15.252762916021993,380.91577952987683,13.77422291152942,389.2106483302792,5.479354111127066,96814735.0,True,1,0,True,1,0,True,1,0,True,1,0,True,1,0,True,1,0,True,1,0,2022,4.809793703072342,6.906443709129272,9.690423799133555,10.390735870465768,13.255101831371167,14.10852016988396,18.766637426978708,4.1744834383022065,2.870205651527809,True,150.0,-0.11401662171517929,1.9356923366696044,1.0793305478411301,4.596008011009184,96814735.0,Yes,8.230428205217635,94789158.0,7.831714303152903,92159536.5,6.842889383536617,85793236.1904762,6.651344117664156,82571428.66666667
2023-06-02,424.5,428.739990234375,423.95001220703125,427.9200134277344,419.1695556640625,91366700,SPY,4.596426827566964,422.01823028841375,5.901783139320628,419.79301511317016,8.126998314564219,417.08581960382435,10.834193823910027,416.4232437957122,11.496769632022165,413.0610863128977,14.85892711483666,411.6222635206065,16.297749907127866,406.52401484266215,21.39599858507222,80419140.0,True,6,0,True,6,0,True,6,0,True,6,0,True,20,0,True,20,0,True,46,0,2023,2.3229035266719795,3.2364445069932404,4.597146442809835,4.931794893955358,6.447957701156481,7.055430280541302,9.345451056432676,1.9793451675184373,1.5554077556936405,True,204.0,0.46269873028137115,2.696760531227778,3.5544005837078556,5.437929585782655,80419140.0,Yes,4.514141845703125,80324213.0,4.452713230678013,81881785.5,4.343497794015066,83519684.0,4.234609542354461,77272670.0
2023-09-21,435.70001220703125,435.9700012207031,431.2300109863281,431.3900146484375,425.63433837890625,103976100,SPY,4.145710536411831,438.8499097006411,7.459895052203592,441.4593479131826,10.069333264745126,443.4591736876257,12.069159039188207,443.7542829275449,12.36426827910742,443.8826554064418,12.492640758004313,443.08586735324764,11.695852704810136,436.1676719412529,4.777657292815377,73970810.0,False,0,5,False,0,5,False,0,5,False,0,5,False,0,5,False,0,5,False,0,1,2023,2.2850860340775214,3.2922433339882864,4.85642458156235,5.330988070176949,8.32674942708543,9.975331775146238,18.48869477402852,2.4601931518588627,1.8718390060963361,True,111.0,-0.6652971875356365,-1.5971660016406584,-2.364452551212568,8.546789185010415,73970810.0,Yes,4.296282523018973,74427487.0,4.677284676688058,77628864.0,5.246103658304587,83329212.72727273,4.80974047740841,81864880.07936507
2024-01-19,477.6499938964844,482.7200012207031,476.5400085449219,482.42999267578125,477.9232177734375,110733300,SPY,4.560712541852679,477.45261266580616,4.977380009975093,476.0391219313342,6.3908707444470565,473.6491921675719,8.780800508209325,472.73730270174747,9.692689974033783,466.44630171943027,15.983690956350983,463.50404255321587,18.925950122565382,453.2873101431464,29.142682532634865,83872565.0,True,2,0,True,2,0,True,9,0,True,10,0,True,53,0,True,53,0,True,52,0,2024,2.9902787351381948,4.901953578321525,8.22654273141579,9.177464201390666,13.676076327667992,15.092402420552066,19.373194067870966,2.111034122855571,1.1197872161682592,True,120.0,1.0322764052679783,2.470827603735919,2.9703827099063234,2.638727106439125,83872565.0,Yes,4.365139770507812,82152003.0,4.1787109375,81122230.0,4.231290337179793,79023527.85714285,4.569804072929418,74071008.70967741
2024-04-15,515.1300048828125,515.2999877929688,503.5799865722656,504.45001220703125,501.2902526855469,92101400,SPY,6.015712193080357,511.63463383102,7.184621623988733,514.0295177593479,9.579505552316618,515.2479930408649,10.797980833833662,515.035542883501,10.585530676469716,510.81642994459116,6.366417737559914,507.7359348325835,3.285922625552246,492.4584636136145,11.991548593416724,73642255.0,False,0,2,False,0,2,False,0,2,False,0,2,False,0,2,False,0,1,True,111,0,2024,2.376289336330224,3.635255882770812,6.597530506605027,7.688633932056435,14.64816552937569,18.194137825803868,32.30310840509459,2.1215192317192075,1.966554329502068,True,87.0,-0.9376570268347783,1.1120993588677142,3.7367380572490267,11.975413159418936,73642255.0,Yes,6.347284807477679,73998333.0,6.603713553292411,74588727.0,6.336071361194957,71864474.77272727,5.070821559923585,57319307.741935484
2024-07-24,548.8599853515625,549.1699829101562,540.2899780273438,541.22998046875,539.574951171875,74515300,SPY,5.929286411830357,549.9343115404299,8.704331071679917,552.1027637421723,10.872783273422328,551.7731375198265,10.543157051076491,551.0592295473257,9.829249078575685,545.1121026955243,3.8821222267742996,541.9177049329052,0.687724464155167,527.2229025732017,14.007077895548264,46062360.0,False,0,2,False,0,6,False,0,1,False,0,1,False,0,1,False,0,1,True,180,0,2024,2.741514495038286,4.213056672280632,6.989668779532486,7.800767308854934,12.242450006138471,14.343761256638835,26.582996740862388,2.807239236746267,2.2177434826360534,True,100.0,1.770045532501112,-4.170132501653226,2.769615648673495,7.7767360224604145,46062360.0,Yes,6.676576450892857,46861321.0,7.865223475864954,50255521.5,9.30861455743963,56525098.40909091,7.379406226194906,52531295.07936508
2024-08-05,511.6400146484375,523.5800170898438,510.2699890136719,517.3800048828125,515.7979125976562,146267400,SPY,10.190017700195312,533.2229748182702,15.842969935457745,538.5046221378066,21.124617254994064,543.4398056294756,26.059800746663086,544.0270988463099,26.647093963497355,542.9467899777545,25.56678509494202,541.0323481431311,23.652343260318617,528.9577164644838,11.577711581671338,57641465.0,False,0,3,False,0,3,False,0,3,False,0,3,False,0,3,False,0,2,False,0,1,2024,3.0788970046795394,4.834810086412559,7.760268640754528,8.54541996133918,12.651314331829985,14.74895686377304,26.876966577535978,4.097659740160242,3.7932232686314036,True,12.0,3.07124637567635,8.162275323785497,6.488462446828114,10.37148181957386,57641465.0,Yes,10.796016584123883,61032642.0,10.834157017299107,61730727.5,9.204058796370111,59648269.28571428,7.052262783050537,51602869.53125
2024-10-31,575.5599975585938,575.6300048828125,568.4400024414062,568.6400146484375,568.6400146484375,60182500,SPY,5.27215576171875,576.5712186535641,7.931204005126574,578.0558875059108,9.415872857473346,577.5135774909913,8.873562842553838,576.875517839966,8.23550319152855,571.8116582529528,3.1716436045153387,569.1420098636404,0.5019952152028964,556.6892458077767,11.950768840660771,41222785.0,False,0,2,False,0,2,False,0,1,False,0,1,False,0,1,False,0,1,True,60,0,2024,3.577399911801835,5.318049336313143,7.8553465485547,8.520201011284017,11.824758579212832,13.405590726783073,22.500913795349366,2.313977701828145,1.9015946176522251,True,87.0,4.742890054932068,4.345448843021884,6.15327612074708,,41222785.0,Yes,5.515293666294643,41323780.0,5.900434221540179,42009335.5,5.956798112311331,44020123.333333336,5.917299741274351,44037212.04545455
2024-11-06,589.2000122070312,591.9299926757812,585.3900146484375,591.0399780273438,591.0399780273438,68182000,SPY,6.257860456194196,579.8748014795525,11.165176547791248,578.661862518515,12.378115508828728,577.7235141789769,13.31646384836688,577.2192732235749,13.820704803768876,572.8557025031087,18.18427552423509,570.375716602959,20.66426142438479,558.275116943007,32.76486108433676,42389290.0,True,2,0,True,2,0,True,2,0,True,2,0,True,2,0,True,4,0,True,64,0,2024,3.3695344676118926,4.938926531145626,7.114780029042876,7.7221100186169185,11.006109499350964,12.757961561011742,23.26758264646702,2.7972146344226245,2.726699878144248,True,6.0,1.0405428808028916,-0.09136066043213892,,,42389290.0,Yes,6.311289760044643,42553818.0,6.326713344029018,43575616.5,6.0478881351531495,44699391.94444445,6.0478881351531495,44699391.94444445
